Cur_Team,Opponent,elo_i,opp_elo_i,pred
DNA,ORL,1618.8855,1311.8915,11
DNA,VAN,1618.8855,1352.9355,9
DNA,TOR,1618.8855,1500.3939,4
DNA,WAS,1618.8855,1546.1045,3
DNA,MEM,1618.8855,1608.3455,0
DNA,NOH,1618.8855,1401.8344,8
DNA,CHA,1618.8855,1513.004,4
DNA,NOK,1618.8855,1499.1818,4
DNA,OKC,1618.8855,1583.2285,1
DNA,BRK,1618.8855,1457.7372,6
DNA,NOP,1618.8855,1526.5709,3
DNA,CHO,1618.8855,1400.7305,8
SSL,TRH,1449.8413,1208.3134,8
SSL,NYK,1449.8413,1255.6846,7
SSL,CHS,1449.8413,1482.5576,-1
SSL,DTF,1449.8413,1199.1213,9
SSL,WSC,1449.8413,1370.736,3
SSL,BOS,1449.8413,1524.5715,-3
SSL,PRO,1449.8413,1230.696,8
SSL,PIT,1449.8413,1111.4615,12
SSL,STB,1449.8413,1395.8203,2
SSL,CLR,1449.8413,1287.1998,6
SSL,PHW,1449.8413,1569.9929,-4
SSL,BLB,1449.8413,1268.1525,6
SSL,INJ,1449.8413,1312.3342,5
SSL,FTW,1449.8413,1433.4027,1
SSL,MNL,1449.8413,1461.1439,0
SSL,ROC,1449.8413,1462.6226,0
SSL,TRI,1449.8413,1398.8395,2
SSL,DNN,1449.8413,1171.1479,10
SSL,INO,1449.8413,1439.172,0
SSL,SHE,1449.8413,1300.2838,5
SSL,WAT,1449.8413,1330.1293,4
SSL,AND,1449.8413,1525.3302,-3
SSL,SYR,1449.8413,1559.7542,-4
SSL,MLH,1449.8413,1467.2375,-1
SSL,STL,1449.8413,1526.5026,-3
SSL,DET,1449.8413,1461.0784,0
SSL,CIN,1449.8413,1401.92,2
SSL,LAL,1449.8413,1283.2395,6
SSL,CHP,1449.8413,1253.2574,7
SSL,CHZ,1449.8413,1361.585,3
SSL,SFW,1449.8413,1410.2909,1
SSL,BAL,1449.8413,1510.1842,-2
SSL,PHI,1449.8413,1276.1891,6
SSL,CHI,1449.8413,1591.0453,-5
SSL,SEA,1449.8413,1303.0555,5
SSL,OAK,1449.8413,1530.7813,-3
SSL,ANA,1449.8413,1157.6787,10
SSL,INA,1449.8413,1505.9175,-2
SSL,SDR,1449.8413,1497.4712,-2
SSL,KEN,1449.8413,1546.7833,-3
SSL,DNR,1449.8413,1399.2731,2
SSL,DLC,1449.8413,1337.0886,4
SSL,HSM,1449.8413,1218.2058,8
SSL,NOB,1449.8413,1404.6008,2
SSL,MNM,1449.8413,1363.6349,3
SSL,NJA,1449.8413,1288.5856,6
SSL,PTP,1449.8413,1285.795,6
SSL,ATL,1449.8413,1580.7914,-5
SSL,MIL,1449.8413,1443.2714,0
SSL,PHO,1449.8413,1466.8416,-1
SSL,NYA,1449.8413,1613.9209,-6
SSL,MMF,1449.8413,1208.356,8
SSL,MNP,1449.8413,1305.5549,5
SSL,LAS,1449.8413,1437.8818,0
SSL,CAR,1449.8413,1457.708,0
SSL,WSA,1449.8413,1423.321,1
SSL,BUF,1449.8413,1362.5,3
SSL,CLE,1449.8413,1692.0859,-8
SSL,UTS,1449.8413,1458.4646,0
SSL,FLO,1449.8413,1359.4403,3
SSL,PTC,1449.8413,1222.6328,8
SSL,POR,1449.8413,1556.7389,-4
SSL,VIR,1449.8413,1284.5851,6
SSL,TEX,1449.8413,1337.9463,4
SSL,MMP,1449.8413,1260.14,7
SSL,HOU,1449.8413,1654.6359,-7
SSL,GSW,1449.8413,1822.2881,-13
SSL,KCO,1449.8413,1469.8723,-1
SSL,MMT,1449.8413,1296.172,5
SSL,SDA,1449.8413,1327.7251,4
SSL,CAP,1449.8413,1516.371,-2
SSL,SAA,1449.8413,1622.063,-6
SSL,NOJ,1449.8413,1349.8588,3
SSL,MMS,1449.8413,1374.5734,3
SSL,DNA,1449.8413,1618.8855,-6
SSL,WSB,1449.8413,1560.2122,-4
SSL,KCK,1449.8413,1438.9736,0
SSL,SDS,1449.8413,1365.5189,3
SSL,IND,1449.8413,1504.8713,-2
SSL,NYN,1449.8413,1290.3521,6
SSL,DEN,1449.8413,1422.3618,1
SSL,SAS,1449.8413,1720.9634,-10
SSL,NJN,1449.8413,1326.9081,4
SSL,SDC,1449.8413,1413.1757,1
SSL,UTA,1449.8413,1555.2854,-4
SSL,DAL,1449.8413,1556.583,-4
SSL,LAC,1449.8413,1694.5431,-9
SSL,SAC,1449.8413,1418.2802,1
SSL,CHH,1449.8413,1553.0612,-4
SSL,MIA,1449.8413,1455.8601,0
SSL,MIN,1449.8413,1263.958,6
SSL,ORL,1449.8413,1311.8915,5
SSL,VAN,1449.8413,1352.9355,3
SSL,TOR,1449.8413,1500.3939,-2
SSL,WAS,1449.8413,1546.1045,-3
SSL,MEM,1449.8413,1608.3455,-6
SSL,NOH,1449.8413,1401.8344,2
SSL,CHA,1449.8413,1513.004,-2
SSL,NOK,1449.8413,1499.1818,-2
SSL,OKC,1449.8413,1583.2285,-5
SSL,BRK,1449.8413,1457.7372,0
SSL,NOP,1449.8413,1526.5709,-3
SSL,CHO,1449.8413,1400.7305,2
WSB,TRH,1560.2122,1208.3134,12
WSB,NYK,1560.2122,1255.6846,11
WSB,CHS,1560.2122,1482.5576,3
WSB,DTF,1560.2122,1199.1213,13
WSB,WSC,1560.2122,1370.736,7
WSB,BOS,1560.2122,1524.5715,1
WSB,PRO,1560.2122,1230.696,12
WSB,PIT,1560.2122,1111.4615,16
WSB,STB,1560.2122,1395.8203,6
WSB,CLR,1560.2122,1287.1998,10
WSB,PHW,1560.2122,1569.9929,0
WSB,BLB,1560.2122,1268.1525,10
WSB,INJ,1560.2122,1312.3342,9
WSB,FTW,1560.2122,1433.4027,4
WSB,MNL,1560.2122,1461.1439,3
WSB,ROC,1560.2122,1462.6226,3
WSB,TRI,1560.2122,1398.8395,6
WSB,DNN,1560.2122,1171.1479,14
WSB,INO,1560.2122,1439.172,4
WSB,SHE,1560.2122,1300.2838,9
WSB,WAT,1560.2122,1330.1293,8
WSB,AND,1560.2122,1525.3302,1
WSB,SYR,1560.2122,1559.7542,0
WSB,MLH,1560.2122,1467.2375,3
WSB,STL,1560.2122,1526.5026,1
WSB,DET,1560.2122,1461.0784,3
WSB,CIN,1560.2122,1401.92,6
WSB,LAL,1560.2122,1283.2395,10
WSB,CHP,1560.2122,1253.2574,11
WSB,CHZ,1560.2122,1361.585,7
WSB,SFW,1560.2122,1410.2909,5
WSB,BAL,1560.2122,1510.1842,2
WSB,PHI,1560.2122,1276.1891,10
WSB,CHI,1560.2122,1591.0453,-1
WSB,SEA,1560.2122,1303.0555,9
WSB,OAK,1560.2122,1530.7813,1
WSB,ANA,1560.2122,1157.6787,14
WSB,INA,1560.2122,1505.9175,2
WSB,SDR,1560.2122,1497.4712,2
WSB,KEN,1560.2122,1546.7833,0
WSB,DNR,1560.2122,1399.2731,6
WSB,DLC,1560.2122,1337.0886,8
WSB,HSM,1560.2122,1218.2058,12
WSB,NOB,1560.2122,1404.6008,5
WSB,MNM,1560.2122,1363.6349,7
WSB,NJA,1560.2122,1288.5856,10
WSB,PTP,1560.2122,1285.795,10
WSB,ATL,1560.2122,1580.7914,-1
WSB,MIL,1560.2122,1443.2714,4
WSB,PHO,1560.2122,1466.8416,3
WSB,NYA,1560.2122,1613.9209,-2
WSB,MMF,1560.2122,1208.356,12
WSB,MNP,1560.2122,1305.5549,9
WSB,LAS,1560.2122,1437.8818,4
WSB,CAR,1560.2122,1457.708,4
WSB,WSA,1560.2122,1423.321,5
WSB,BUF,1560.2122,1362.5,7
WSB,CLE,1560.2122,1692.0859,-5
WSB,UTS,1560.2122,1458.4646,4
WSB,FLO,1560.2122,1359.4403,7
WSB,PTC,1560.2122,1222.6328,12
WSB,POR,1560.2122,1556.7389,0
WSB,VIR,1560.2122,1284.5851,10
WSB,TEX,1560.2122,1337.9463,8
WSB,MMP,1560.2122,1260.14,11
WSB,HOU,1560.2122,1654.6359,-3
WSB,GSW,1560.2122,1822.2881,-9
WSB,KCO,1560.2122,1469.8723,3
WSB,MMT,1560.2122,1296.172,9
WSB,SDA,1560.2122,1327.7251,8
WSB,CAP,1560.2122,1516.371,2
WSB,SAA,1560.2122,1622.063,-2
WSB,NOJ,1560.2122,1349.8588,7
WSB,MMS,1560.2122,1374.5734,6
WSB,DNA,1560.2122,1618.8855,-2
WSB,SSL,1560.2122,1449.8413,4
WSB,KCK,1560.2122,1438.9736,4
WSB,SDS,1560.2122,1365.5189,7
WSB,IND,1560.2122,1504.8713,2
WSB,NYN,1560.2122,1290.3521,9
WSB,DEN,1560.2122,1422.3618,5
WSB,SAS,1560.2122,1720.9634,-6
WSB,NJN,1560.2122,1326.9081,8
WSB,SDC,1560.2122,1413.1757,5
WSB,UTA,1560.2122,1555.2854,0
WSB,DAL,1560.2122,1556.583,0
WSB,LAC,1560.2122,1694.5431,-5
WSB,SAC,1560.2122,1418.2802,5
WSB,CHH,1560.2122,1553.0612,0
WSB,MIA,1560.2122,1455.8601,4
WSB,MIN,1560.2122,1263.958,10
WSB,ORL,1560.2122,1311.8915,9
WSB,VAN,1560.2122,1352.9355,7
WSB,TOR,1560.2122,1500.3939,2
WSB,WAS,1560.2122,1546.1045,0
WSB,MEM,1560.2122,1608.3455,-2
WSB,NOH,1560.2122,1401.8344,6
WSB,CHA,1560.2122,1513.004,2
WSB,NOK,1560.2122,1499.1818,2
WSB,OKC,1560.2122,1583.2285,-1
WSB,BRK,1560.2122,1457.7372,4
WSB,NOP,1560.2122,1526.5709,1
WSB,CHO,1560.2122,1400.7305,6
KCK,TRH,1438.9736,1208.3134,8
KCK,NYK,1438.9736,1255.6846,6
KCK,CHS,1438.9736,1482.5576,-2
KCK,DTF,1438.9736,1199.1213,8
KCK,WSC,1438.9736,1370.736,2
KCK,BOS,1438.9736,1524.5715,-3
KCK,PRO,1438.9736,1230.696,7
KCK,PIT,1438.9736,1111.4615,11
KCK,STB,1438.9736,1395.8203,1
KCK,CLR,1438.9736,1287.1998,5
KCK,PHW,1438.9736,1569.9929,-5
KCK,BLB,1438.9736,1268.1525,6
KCK,INJ,1438.9736,1312.3342,4
KCK,FTW,1438.9736,1433.4027,0
KCK,MNL,1438.9736,1461.1439,-1
KCK,ROC,1438.9736,1462.6226,-1
KCK,TRI,1438.9736,1398.8395,1
KCK,DNN,1438.9736,1171.1479,9
KCK,INO,1438.9736,1439.172,0
KCK,SHE,1438.9736,1300.2838,5
KCK,WAT,1438.9736,1330.1293,4
KCK,AND,1438.9736,1525.3302,-3
KCK,SYR,1438.9736,1559.7542,-4
KCK,MLH,1438.9736,1467.2375,-1
KCK,STL,1438.9736,1526.5026,-3
KCK,DET,1438.9736,1461.0784,-1
KCK,CIN,1438.9736,1401.92,1
KCK,LAL,1438.9736,1283.2395,5
KCK,CHP,1438.9736,1253.2574,6
KCK,CHZ,1438.9736,1361.585,3
KCK,SFW,1438.9736,1410.2909,1
KCK,BAL,1438.9736,1510.1842,-3
KCK,PHI,1438.9736,1276.1891,6
KCK,CHI,1438.9736,1591.0453,-5
KCK,SEA,1438.9736,1303.0555,5
KCK,OAK,1438.9736,1530.7813,-3
KCK,ANA,1438.9736,1157.6787,10
KCK,INA,1438.9736,1505.9175,-2
KCK,SDR,1438.9736,1497.4712,-2
KCK,KEN,1438.9736,1546.7833,-4
KCK,DNR,1438.9736,1399.2731,1
KCK,DLC,1438.9736,1337.0886,4
KCK,HSM,1438.9736,1218.2058,8
KCK,NOB,1438.9736,1404.6008,1
KCK,MNM,1438.9736,1363.6349,3
KCK,NJA,1438.9736,1288.5856,5
KCK,PTP,1438.9736,1285.795,5
KCK,ATL,1438.9736,1580.7914,-5
KCK,MIL,1438.9736,1443.2714,0
KCK,PHO,1438.9736,1466.8416,-1
KCK,NYA,1438.9736,1613.9209,-6
KCK,MMF,1438.9736,1208.356,8
KCK,MNP,1438.9736,1305.5549,5
KCK,LAS,1438.9736,1437.8818,0
KCK,CAR,1438.9736,1457.708,-1
KCK,WSA,1438.9736,1423.321,1
KCK,BUF,1438.9736,1362.5,3
KCK,CLE,1438.9736,1692.0859,-9
KCK,UTS,1438.9736,1458.4646,-1
KCK,FLO,1438.9736,1359.4403,3
KCK,PTC,1438.9736,1222.6328,8
KCK,POR,1438.9736,1556.7389,-4
KCK,VIR,1438.9736,1284.5851,5
KCK,TEX,1438.9736,1337.9463,4
KCK,MMP,1438.9736,1260.14,6
KCK,HOU,1438.9736,1654.6359,-8
KCK,GSW,1438.9736,1822.2881,-13
KCK,KCO,1438.9736,1469.8723,-1
KCK,MMT,1438.9736,1296.172,5
KCK,SDA,1438.9736,1327.7251,4
KCK,CAP,1438.9736,1516.371,-3
KCK,SAA,1438.9736,1622.063,-6
KCK,NOJ,1438.9736,1349.8588,3
KCK,MMS,1438.9736,1374.5734,2
KCK,DNA,1438.9736,1618.8855,-6
KCK,SSL,1438.9736,1449.8413,0
KCK,WSB,1438.9736,1560.2122,-4
KCK,SDS,1438.9736,1365.5189,3
KCK,IND,1438.9736,1504.8713,-2
KCK,NYN,1438.9736,1290.3521,5
KCK,DEN,1438.9736,1422.3618,1
KCK,SAS,1438.9736,1720.9634,-10
KCK,NJN,1438.9736,1326.9081,4
KCK,SDC,1438.9736,1413.1757,1
KCK,UTA,1438.9736,1555.2854,-4
KCK,DAL,1438.9736,1556.583,-4
KCK,LAC,1438.9736,1694.5431,-9
KCK,SAC,1438.9736,1418.2802,1
KCK,CHH,1438.9736,1553.0612,-4
KCK,MIA,1438.9736,1455.8601,-1
KCK,MIN,1438.9736,1263.958,6
KCK,ORL,1438.9736,1311.8915,4
KCK,VAN,1438.9736,1352.9355,3
KCK,TOR,1438.9736,1500.3939,-2
KCK,WAS,1438.9736,1546.1045,-4
KCK,MEM,1438.9736,1608.3455,-6
KCK,NOH,1438.9736,1401.8344,1
KCK,CHA,1438.9736,1513.004,-3
KCK,NOK,1438.9736,1499.1818,-2
KCK,OKC,1438.9736,1583.2285,-5
KCK,BRK,1438.9736,1457.7372,-1
KCK,NOP,1438.9736,1526.5709,-3
KCK,CHO,1438.9736,1400.7305,1
SDS,TRH,1365.5189,1208.3134,5
SDS,NYK,1365.5189,1255.6846,4
SDS,CHS,1365.5189,1482.5576,-4
SDS,DTF,1365.5189,1199.1213,6
SDS,WSC,1365.5189,1370.736,0
SDS,BOS,1365.5189,1524.5715,-6
SDS,PRO,1365.5189,1230.696,5
SDS,PIT,1365.5189,1111.4615,9
SDS,STB,1365.5189,1395.8203,-1
SDS,CLR,1365.5189,1287.1998,3
SDS,PHW,1365.5189,1569.9929,-7
SDS,BLB,1365.5189,1268.1525,3
SDS,INJ,1365.5189,1312.3342,2
SDS,FTW,1365.5189,1433.4027,-2
SDS,MNL,1365.5189,1461.1439,-3
SDS,ROC,1365.5189,1462.6226,-3
SDS,TRI,1365.5189,1398.8395,-1
SDS,DNN,1365.5189,1171.1479,7
SDS,INO,1365.5189,1439.172,-3
SDS,SHE,1365.5189,1300.2838,2
SDS,WAT,1365.5189,1330.1293,1
SDS,AND,1365.5189,1525.3302,-6
SDS,SYR,1365.5189,1559.7542,-7
SDS,MLH,1365.5189,1467.2375,-4
SDS,STL,1365.5189,1526.5026,-6
SDS,DET,1365.5189,1461.0784,-3
SDS,CIN,1365.5189,1401.92,-1
SDS,LAL,1365.5189,1283.2395,3
SDS,CHP,1365.5189,1253.2574,4
SDS,CHZ,1365.5189,1361.585,0
SDS,SFW,1365.5189,1410.2909,-2
SDS,BAL,1365.5189,1510.1842,-5
SDS,PHI,1365.5189,1276.1891,3
SDS,CHI,1365.5189,1591.0453,-8
SDS,SEA,1365.5189,1303.0555,2
SDS,OAK,1365.5189,1530.7813,-6
SDS,ANA,1365.5189,1157.6787,7
SDS,INA,1365.5189,1505.9175,-5
SDS,SDR,1365.5189,1497.4712,-5
SDS,KEN,1365.5189,1546.7833,-6
SDS,DNR,1365.5189,1399.2731,-1
SDS,DLC,1365.5189,1337.0886,1
SDS,HSM,1365.5189,1218.2058,5
SDS,NOB,1365.5189,1404.6008,-1
SDS,MNM,1365.5189,1363.6349,0
SDS,NJA,1365.5189,1288.5856,3
SDS,PTP,1365.5189,1285.795,3
SDS,ATL,1365.5189,1580.7914,-8
SDS,MIL,1365.5189,1443.2714,-3
SDS,PHO,1365.5189,1466.8416,-4
SDS,NYA,1365.5189,1613.9209,-9
SDS,MMF,1365.5189,1208.356,5
SDS,MNP,1365.5189,1305.5549,2
SDS,LAS,1365.5189,1437.8818,-3
SDS,CAR,1365.5189,1457.708,-3
SDS,WSA,1365.5189,1423.321,-2
SDS,BUF,1365.5189,1362.5,0
SDS,CLE,1365.5189,1692.0859,-11
SDS,UTS,1365.5189,1458.4646,-3
SDS,FLO,1365.5189,1359.4403,0
SDS,PTC,1365.5189,1222.6328,5
SDS,POR,1365.5189,1556.7389,-7
SDS,VIR,1365.5189,1284.5851,3
SDS,TEX,1365.5189,1337.9463,1
SDS,MMP,1365.5189,1260.14,4
SDS,HOU,1365.5189,1654.6359,-10
SDS,GSW,1365.5189,1822.2881,-16
SDS,KCO,1365.5189,1469.8723,-4
SDS,MMT,1365.5189,1296.172,2
SDS,SDA,1365.5189,1327.7251,1
SDS,CAP,1365.5189,1516.371,-5
SDS,SAA,1365.5189,1622.063,-9
SDS,NOJ,1365.5189,1349.8588,1
SDS,MMS,1365.5189,1374.5734,0
SDS,DNA,1365.5189,1618.8855,-9
SDS,SSL,1365.5189,1449.8413,-3
SDS,WSB,1365.5189,1560.2122,-7
SDS,KCK,1365.5189,1438.9736,-3
SDS,IND,1365.5189,1504.8713,-5
SDS,NYN,1365.5189,1290.3521,3
SDS,DEN,1365.5189,1422.3618,-2
SDS,SAS,1365.5189,1720.9634,-12
SDS,NJN,1365.5189,1326.9081,1
SDS,SDC,1365.5189,1413.1757,-2
SDS,UTA,1365.5189,1555.2854,-7
SDS,DAL,1365.5189,1556.583,-7
SDS,LAC,1365.5189,1694.5431,-12
SDS,SAC,1365.5189,1418.2802,-2
SDS,CHH,1365.5189,1553.0612,-7
SDS,MIA,1365.5189,1455.8601,-3
SDS,MIN,1365.5189,1263.958,4
SDS,ORL,1365.5189,1311.8915,2
SDS,VAN,1365.5189,1352.9355,0
SDS,TOR,1365.5189,1500.3939,-5
SDS,WAS,1365.5189,1546.1045,-6
SDS,MEM,1365.5189,1608.3455,-9
SDS,NOH,1365.5189,1401.8344,-1
SDS,CHA,1365.5189,1513.004,-5
SDS,NOK,1365.5189,1499.1818,-5
SDS,OKC,1365.5189,1583.2285,-8
SDS,BRK,1365.5189,1457.7372,-3
SDS,NOP,1365.5189,1526.5709,-6
SDS,CHO,1365.5189,1400.7305,-1
IND,TRH,1504.8713,1208.3134,10
IND,NYK,1504.8713,1255.6846,9
IND,CHS,1504.8713,1482.5576,1
IND,DTF,1504.8713,1199.1213,11
IND,WSC,1504.8713,1370.736,5
IND,BOS,1504.8713,1524.5715,-1
IND,PRO,1504.8713,1230.696,10
IND,PIT,1504.8713,1111.4615,14
IND,STB,1504.8713,1395.8203,4
IND,CLR,1504.8713,1287.1998,8
IND,PHW,1504.8713,1569.9929,-2
IND,BLB,1504.8713,1268.1525,8
IND,INJ,1504.8713,1312.3342,7
IND,FTW,1504.8713,1433.4027,2
IND,MNL,1504.8713,1461.1439,2
IND,ROC,1504.8713,1462.6226,1
IND,TRI,1504.8713,1398.8395,4
IND,DNN,1504.8713,1171.1479,12
IND,INO,1504.8713,1439.172,2
IND,SHE,1504.8713,1300.2838,7
IND,WAT,1504.8713,1330.1293,6
IND,AND,1504.8713,1525.3302,-1
IND,SYR,1504.8713,1559.7542,-2
IND,MLH,1504.8713,1467.2375,1
IND,STL,1504.8713,1526.5026,-1
IND,DET,1504.8713,1461.0784,2
IND,CIN,1504.8713,1401.92,4
IND,LAL,1504.8713,1283.2395,8
IND,CHP,1504.8713,1253.2574,9
IND,CHZ,1504.8713,1361.585,5
IND,SFW,1504.8713,1410.2909,3
IND,BAL,1504.8713,1510.1842,0
IND,PHI,1504.8713,1276.1891,8
IND,CHI,1504.8713,1591.0453,-3
IND,SEA,1504.8713,1303.0555,7
IND,OAK,1504.8713,1530.7813,-1
IND,ANA,1504.8713,1157.6787,12
IND,INA,1504.8713,1505.9175,0
IND,SDR,1504.8713,1497.4712,0
IND,KEN,1504.8713,1546.7833,-1
IND,DNR,1504.8713,1399.2731,4
IND,DLC,1504.8713,1337.0886,6
IND,HSM,1504.8713,1218.2058,10
IND,NOB,1504.8713,1404.6008,4
IND,MNM,1504.8713,1363.6349,5
IND,NJA,1504.8713,1288.5856,8
IND,PTP,1504.8713,1285.795,8
IND,ATL,1504.8713,1580.7914,-3
IND,MIL,1504.8713,1443.2714,2
IND,PHO,1504.8713,1466.8416,1
IND,NYA,1504.8713,1613.9209,-4
IND,MMF,1504.8713,1208.356,10
IND,MNP,1504.8713,1305.5549,7
IND,LAS,1504.8713,1437.8818,2
IND,CAR,1504.8713,1457.708,2
IND,WSA,1504.8713,1423.321,3
IND,BUF,1504.8713,1362.5,5
IND,CLE,1504.8713,1692.0859,-7
IND,UTS,1504.8713,1458.4646,2
IND,FLO,1504.8713,1359.4403,5
IND,PTC,1504.8713,1222.6328,10
IND,POR,1504.8713,1556.7389,-2
IND,VIR,1504.8713,1284.5851,8
IND,TEX,1504.8713,1337.9463,6
IND,MMP,1504.8713,1260.14,9
IND,HOU,1504.8713,1654.6359,-5
IND,GSW,1504.8713,1822.2881,-11
IND,KCO,1504.8713,1469.8723,1
IND,MMT,1504.8713,1296.172,7
IND,SDA,1504.8713,1327.7251,6
IND,CAP,1504.8713,1516.371,0
IND,SAA,1504.8713,1622.063,-4
IND,NOJ,1504.8713,1349.8588,5
IND,MMS,1504.8713,1374.5734,5
IND,DNA,1504.8713,1618.8855,-4
IND,SSL,1504.8713,1449.8413,2
IND,WSB,1504.8713,1560.2122,-2
IND,KCK,1504.8713,1438.9736,2
IND,SDS,1504.8713,1365.5189,5
IND,NYN,1504.8713,1290.3521,8
IND,DEN,1504.8713,1422.3618,3
IND,SAS,1504.8713,1720.9634,-8
IND,NJN,1504.8713,1326.9081,6
IND,SDC,1504.8713,1413.1757,3
IND,UTA,1504.8713,1555.2854,-2
IND,DAL,1504.8713,1556.583,-2
IND,LAC,1504.8713,1694.5431,-7
IND,SAC,1504.8713,1418.2802,3
IND,CHH,1504.8713,1553.0612,-2
IND,MIA,1504.8713,1455.8601,2
IND,MIN,1504.8713,1263.958,8
IND,ORL,1504.8713,1311.8915,7
IND,VAN,1504.8713,1352.9355,5
IND,TOR,1504.8713,1500.3939,0
IND,WAS,1504.8713,1546.1045,-1
IND,MEM,1504.8713,1608.3455,-4
IND,NOH,1504.8713,1401.8344,4
IND,CHA,1504.8713,1513.004,0
IND,NOK,1504.8713,1499.1818,0
IND,OKC,1504.8713,1583.2285,-3
IND,BRK,1504.8713,1457.7372,2
IND,NOP,1504.8713,1526.5709,-1
IND,CHO,1504.8713,1400.7305,4
NYN,TRH,1290.3521,1208.3134,3
NYN,NYK,1290.3521,1255.6846,1
NYN,CHS,1290.3521,1482.5576,-7
NYN,DTF,1290.3521,1199.1213,3
NYN,WSC,1290.3521,1370.736,-3
NYN,BOS,1290.3521,1524.5715,-8
NYN,PRO,1290.3521,1230.696,2
NYN,PIT,1290.3521,1111.4615,6
NYN,STB,1290.3521,1395.8203,-4
NYN,CLR,1290.3521,1287.1998,0
NYN,PHW,1290.3521,1569.9929,-10
NYN,BLB,1290.3521,1268.1525,1
NYN,INJ,1290.3521,1312.3342,-1
NYN,FTW,1290.3521,1433.4027,-5
NYN,MNL,1290.3521,1461.1439,-6
NYN,ROC,1290.3521,1462.6226,-6
NYN,TRI,1290.3521,1398.8395,-4
NYN,DNN,1290.3521,1171.1479,4
NYN,INO,1290.3521,1439.172,-5
NYN,SHE,1290.3521,1300.2838,0
NYN,WAT,1290.3521,1330.1293,-1
NYN,AND,1290.3521,1525.3302,-8
NYN,SYR,1290.3521,1559.7542,-9
NYN,MLH,1290.3521,1467.2375,-6
NYN,STL,1290.3521,1526.5026,-8
NYN,DET,1290.3521,1461.0784,-6
NYN,CIN,1290.3521,1401.92,-4
NYN,LAL,1290.3521,1283.2395,0
NYN,CHP,1290.3521,1253.2574,1
NYN,CHZ,1290.3521,1361.585,-3
NYN,SFW,1290.3521,1410.2909,-4
NYN,BAL,1290.3521,1510.1842,-8
NYN,PHI,1290.3521,1276.1891,0
NYN,CHI,1290.3521,1591.0453,-11
NYN,SEA,1290.3521,1303.0555,0
NYN,OAK,1290.3521,1530.7813,-8
NYN,ANA,1290.3521,1157.6787,5
NYN,INA,1290.3521,1505.9175,-8
NYN,SDR,1290.3521,1497.4712,-7
NYN,KEN,1290.3521,1546.7833,-9
NYN,DNR,1290.3521,1399.2731,-4
NYN,DLC,1290.3521,1337.0886,-2
NYN,HSM,1290.3521,1218.2058,2
NYN,NOB,1290.3521,1404.6008,-4
NYN,MNM,1290.3521,1363.6349,-3
NYN,NJA,1290.3521,1288.5856,0
NYN,PTP,1290.3521,1285.795,0
NYN,ATL,1290.3521,1580.7914,-10
NYN,MIL,1290.3521,1443.2714,-5
NYN,PHO,1290.3521,1466.8416,-6
NYN,NYA,1290.3521,1613.9209,-11
NYN,MMF,1290.3521,1208.356,3
NYN,MNP,1290.3521,1305.5549,-1
NYN,LAS,1290.3521,1437.8818,-5
NYN,CAR,1290.3521,1457.708,-6
NYN,WSA,1290.3521,1423.321,-5
NYN,BUF,1290.3521,1362.5,-3
NYN,CLE,1290.3521,1692.0859,-14
NYN,UTS,1290.3521,1458.4646,-6
NYN,FLO,1290.3521,1359.4403,-2
NYN,PTC,1290.3521,1222.6328,2
NYN,POR,1290.3521,1556.7389,-9
NYN,VIR,1290.3521,1284.5851,0
NYN,TEX,1290.3521,1337.9463,-2
NYN,MMP,1290.3521,1260.14,1
NYN,HOU,1290.3521,1654.6359,-13
NYN,GSW,1290.3521,1822.2881,-19
NYN,KCO,1290.3521,1469.8723,-6
NYN,MMT,1290.3521,1296.172,0
NYN,SDA,1290.3521,1327.7251,-1
NYN,CAP,1290.3521,1516.371,-8
NYN,SAA,1290.3521,1622.063,-12
NYN,NOJ,1290.3521,1349.8588,-2
NYN,MMS,1290.3521,1374.5734,-3
NYN,DNA,1290.3521,1618.8855,-12
NYN,SSL,1290.3521,1449.8413,-6
NYN,WSB,1290.3521,1560.2122,-9
NYN,KCK,1290.3521,1438.9736,-5
NYN,SDS,1290.3521,1365.5189,-3
NYN,IND,1290.3521,1504.8713,-8
NYN,DEN,1290.3521,1422.3618,-5
NYN,SAS,1290.3521,1720.9634,-15
NYN,NJN,1290.3521,1326.9081,-1
NYN,SDC,1290.3521,1413.1757,-4
NYN,UTA,1290.3521,1555.2854,-9
NYN,DAL,1290.3521,1556.583,-9
NYN,LAC,1290.3521,1694.5431,-14
NYN,SAC,1290.3521,1418.2802,-5
NYN,CHH,1290.3521,1553.0612,-9
NYN,MIA,1290.3521,1455.8601,-6
NYN,MIN,1290.3521,1263.958,1
NYN,ORL,1290.3521,1311.8915,-1
NYN,VAN,1290.3521,1352.9355,-2
NYN,TOR,1290.3521,1500.3939,-7
NYN,WAS,1290.3521,1546.1045,-9
NYN,MEM,1290.3521,1608.3455,-11
NYN,NOH,1290.3521,1401.8344,-4
NYN,CHA,1290.3521,1513.004,-8
NYN,NOK,1290.3521,1499.1818,-7
NYN,OKC,1290.3521,1583.2285,-10
NYN,BRK,1290.3521,1457.7372,-6
NYN,NOP,1290.3521,1526.5709,-8
NYN,CHO,1290.3521,1400.7305,-4
DEN,TRH,1422.3618,1208.3134,7
DEN,NYK,1422.3618,1255.6846,6
DEN,CHS,1422.3618,1482.5576,-2
DEN,DTF,1422.3618,1199.1213,8
